study,group,participant,item,response,word,onset,exact,acceptable,response_regex,match1,spelling,suggestion,suggestion_regex,match2,accuracy
210510_do,english,doen38,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,algae_13,belong,belong,bel,ong,belong,\bbelong\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,algae_14,group,group,gr,oup,group,\bgroup\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,algae_16,these,there,th,ere,there,\bthese\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen38,algae_17,many,many,ma,ny,many,\bmany\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,algae_18,species,species,spe,cies,species,\bspecies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,algae_19,types,types,ty,pes,types,\btypes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,algae_20,most,most,mo,st,most,\bmost\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,algae_21,bodies,bodies,bod,ies,bodies,\bbodies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,algae_23,oceans,oceans,oce,ans,oceans,\boceans\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,algae_24,lakes,lakes,la,kes,lakes,\blakes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,algae_25,ponds,ponds,po,nds,ponds,\bponds\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_26,genereated,generated,gene,rated,generated,\bgenereated\b,FALSE,FALSE,"c(""generated"", ""regenerate"", ""generate"", ""threatened"", ""enervated"")",\bgenerated\b|\bregenerate\b|\bgenerate\b|\bthreatened\b|\benervated\b,TRUE,TRUE
210510_do,english,doen38,noise_27,industrial,industrial,indus,trial,industrial,\bindustrial\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_28,workplaces,workplaces,workp,laces,workplaces,\bworkplaces\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_29,comes,comes,co,mes,comes,\bcomes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_30,highway,highway,hig,hway,highway,\bhighway\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_31,airport,airplane,airp,lane,airplane,\bairport\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen38,noise_32,construction,construction,constr,uction,construction,\bconstruction\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_34,mere,mere,me,re,mere,\bmere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_35,certain,certain,cer,tain,certain,\bcertain\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_36,duration,durations,dura,tions,durations,\bduration\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen38,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_38,eardrums,eardrum,ear,drum,eardrum,\beardrums\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen38,noise_39,sensitivity,sensitive,sens,itive,sensitive,\bsensitivity\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen38,noise_40,inner,inner,in,ner,inner,\binner\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_41,result,result,res,ult,result,\bresult\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_42,temporary,temporary,temp,orary,temporary,\btemporary\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_43,permanent,permanent,perm,anent,permanent,\bpermanent\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_44,addition,addition,addi,tion,addition,\baddition\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_45,raise,raise,ra,ise,raise,\braise\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_47,anxiety,anxiety,anx,iety,anxiety,\banxiety\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_48,mental,mental,men,tal,mental,\bmental\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_49,interfere,interfere,inte,rfere,interfere,\binterfere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen38,noise_50,sleep,sleep,sl,eep,sleep,\bsleep\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_02,because,because,bec,ause,because,\bbecause\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_03,make,make,ma,ke,make,\bmake\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_04,wheras,which,wh,ich,which,\bwheras\b,FALSE,FALSE,"c(""whereas"", ""wheres"", ""washer"", ""rasher"")",\bwhereas\b|\bwheres\b|\bwasher\b|\brasher\b,FALSE,FALSE
210510_do,english,doen39,algae_05,need,need,ne,ed,need,\bneed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_06,breathe,breathe,bre,athe,breathe,\bbreathe\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_07,seamoss,seaweed,sea,weed,seaweed,\bseamoss\b,FALSE,FALSE,"c(""sea moss"", ""sea-moss"", ""seamless"")",\bsea moss\b|\bsea-moss\b|\bseamless\b,FALSE,FALSE
210510_do,english,doen39,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_13,belong,belong,bel,ong,belong,\bbelong\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_14,group,group,gr,oup,group,\bgroup\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_16,there,there,th,ere,there,\bthere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_17,many,many,ma,ny,many,\bmany\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_18,species,species,spe,cies,species,\bspecies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_19,types,types,ty,pes,types,\btypes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_20,most,most,mo,st,most,\bmost\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_21,bodies,bodies,bod,ies,bodies,\bbodies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_23,oceans,oceans,oce,ans,oceans,\boceans\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_24,lakes,lakes,la,kes,lakes,\blakes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,algae_25,ponds,ponds,po,nds,ponds,\bponds\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_26,generated,generated,gene,rated,generated,\bgenerated\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_27,industrial,industrial,indus,trial,industrial,\bindustrial\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_28,workplaces,workplaces,workp,laces,workplaces,\bworkplaces\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_29,comes,comes,co,mes,comes,\bcomes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_30,highways,highway,hig,hway,highway,\bhighways\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen39,noise_31,airplane,airplane,airp,lane,airplane,\bairplane\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_32,construction,construction,constr,uction,construction,\bconstruction\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_34,meer,mere,me,re,mere,\bmeer\b,FALSE,FALSE,"c(""mere"", ""meet"", ""meter"", ""seer"", ""leer"", ""meed"", ""deer"", ""peer"", ""beer"", ""veer"", ""meek"", ""weer"", ""me er"", ""me-er"", ""mercer"")",\bmere\b|\bmeet\b|\bmeter\b|\bseer\b|\bleer\b|\bmeed\b|\bdeer\b|\bpeer\b|\bbeer\b|\bveer\b|\bmeek\b|\bweer\b|\bme er\b|\bme-er\b|\bmercer\b,TRUE,TRUE
210510_do,english,doen39,noise_35,certain,certain,cer,tain,certain,\bcertain\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_36,duration,durations,dura,tions,durations,\bduration\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen39,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_38,eardrums,eardrum,ear,drum,eardrum,\beardrums\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen39,noise_39,sensor,sensitive,sens,itive,sensitive,\bsensor\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen39,noise_40,inner,inner,in,ner,inner,\binner\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_41,result,result,res,ult,result,\bresult\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_42,temporary,temporary,temp,orary,temporary,\btemporary\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_43,permenant,permanent,perm,anent,permanent,\bpermenant\b,FALSE,FALSE,"c(""permanent"", ""temperament"", ""pentameter"", ""pennant"")",\bpermanent\b|\btemperament\b|\bpentameter\b|\bpennant\b,TRUE,TRUE
210510_do,english,doen39,noise_44,addition,addition,addi,tion,addition,\baddition\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_45,raise,raise,ra,ise,raise,\braise\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_47,anxiety,anxiety,anx,iety,anxiety,\banxiety\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_48,mental,mental,men,tal,mental,\bmental\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_49,interfere,interfere,inte,rfere,interfere,\binterfere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen39,noise_50,sleep,sleep,sl,eep,sleep,\bsleep\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_02,beccause,because,bec,ause,because,\bbeccause\b,FALSE,FALSE,"c(""because"", ""causeless"")",\bbecause\b|\bcauseless\b,TRUE,TRUE
210510_do,english,doen40,algae_03,make,make,ma,ke,make,\bmake\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_04,which,which,wh,ich,which,\bwhich\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_05,need,need,ne,ed,need,\bneed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_06,breathe,breathe,bre,athe,breathe,\bbreathe\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_07,seaweed,seaweed,sea,weed,seaweed,\bseaweed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_13,belong,belong,bel,ong,belong,\bbelong\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_14,group,group,gr,oup,group,\bgroup\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_16,there,there,th,ere,there,\bthere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_17,many,many,ma,ny,many,\bmany\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_18,species,species,spe,cies,species,\bspecies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_19,types,types,ty,pes,types,\btypes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_20,more,most,mo,st,most,\bmore\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen40,algae_21,bodies,bodies,bod,ies,bodies,\bbodies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_23,oceans,oceans,oce,ans,oceans,\boceans\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_24,lakes,lakes,la,kes,lakes,\blakes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,algae_25,pond,ponds,po,nds,ponds,\bpond\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen40,noise_26,genereated,generated,gene,rated,generated,\bgenereated\b,FALSE,FALSE,"c(""generated"", ""regenerate"", ""generate"", ""threatened"", ""enervated"")",\bgenerated\b|\bregenerate\b|\bgenerate\b|\bthreatened\b|\benervated\b,TRUE,TRUE
210510_do,english,doen40,noise_27,industrial,industrial,indus,trial,industrial,\bindustrial\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_28,workplaces,workplaces,workp,laces,workplaces,\bworkplaces\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_29,comes,comes,co,mes,comes,\bcomes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_30,higway,highway,hig,hway,highway,\bhigway\b,FALSE,FALSE,highway,highway,TRUE,TRUE
210510_do,english,doen40,noise_31,airplane,airplane,airp,lane,airplane,\bairplane\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_32,construction,construction,constr,uction,construction,\bconstruction\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_34,mere,mere,me,re,mere,\bmere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_35,certain,certain,cer,tain,certain,\bcertain\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_36,durations,durations,dura,tions,durations,\bdurations\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_38,eardrums,eardrum,ear,drum,eardrum,\beardrums\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen40,noise_39,sensitive,sensitive,sens,itive,sensitive,\bsensitive\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_40,inside,inner,in,ner,inner,\binside\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen40,noise_41,result,result,res,ult,result,\bresult\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_42,temporary,temporary,temp,orary,temporary,\btemporary\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_43,permanent,permanent,perm,anent,permanent,\bpermanent\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_44,addition,addition,addi,tion,addition,\baddition\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_45,raise,raise,ra,ise,raise,\braise\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_47,anxiety,anxiety,anx,iety,anxiety,\banxiety\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen40,noise_48,mention,mental,men,tal,mental,\bmention\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen40,noise_49,interaction,interfere,inte,rfere,interfere,\binteraction\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen40,noise_50,slowed,sleep,sl,eep,sleep,\bslowed\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen41,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_02,because,because,bec,ause,because,\bbecause\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_03,make,make,ma,ke,make,\bmake\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_04,which,which,wh,ich,which,\bwhich\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_05,need,need,ne,ed,need,\bneed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_06,breathe,breathe,bre,athe,breathe,\bbreathe\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_07,seaweed,seaweed,sea,weed,seaweed,\bseaweed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_13,belong,belong,bel,ong,belong,\bbelong\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_14,group,group,gr,oup,group,\bgroup\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_16,there,there,th,ere,there,\bthere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_17,many,many,ma,ny,many,\bmany\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_18,species,species,spe,cies,species,\bspecies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_19,types,types,ty,pes,types,\btypes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_20,most,most,mo,st,most,\bmost\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_21,bodies,bodies,bod,ies,bodies,\bbodies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_23,oceans,oceans,oce,ans,oceans,\boceans\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_24,lakes,lakes,la,kes,lakes,\blakes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,algae_25,ponds,ponds,po,nds,ponds,\bponds\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_26,generated,generated,gene,rated,generated,\bgenerated\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_27,industrial,industrial,indus,trial,industrial,\bindustrial\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_28,workplaces,workplaces,workp,laces,workplaces,\bworkplaces\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_29,comes,comes,co,mes,comes,\bcomes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_30,highway,highway,hig,hway,highway,\bhighway\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_31,airplane,airplane,airp,lane,airplane,\bairplane\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_32,construction,construction,constr,uction,construction,\bconstruction\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_33,more,more,mo,re,more,\bmore\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_34,mear,mere,me,re,mere,\bmear\b,FALSE,FALSE,"c(""mare"", ""mere"", ""ream"", ""near"", ""meat"", ""mar"", ""ear"", ""smear"", ""meas"", ""sear"", ""mean"", ""rear"", ""tear"", ""meal"", ""mead"")",\bmare\b|\bmere\b|\bream\b|\bnear\b|\bmeat\b|\bmar\b|\bear\b|\bsmear\b|\bmeas\b|\bsear\b|\bmean\b|\brear\b|\btear\b|\bmeal\b|\bmead\b,TRUE,TRUE
210510_do,english,doen41,noise_35,certain,certain,cer,tain,certain,\bcertain\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_36,durations,durations,dura,tions,durations,\bdurations\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_37,physical,physical,phys,ical,physical,\bphysical\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_38,eardrum,eardrum,ear,drum,eardrum,\beardrum\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_39,sensitive,sensitive,sens,itive,sensitive,\bsensitive\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_40,inner,inner,in,ner,inner,\binner\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_41,results,result,res,ult,result,\bresults\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen41,noise_42,temporary,temporary,temp,orary,temporary,\btemporary\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_43,permanent,permanent,perm,anent,permanent,\bpermanent\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_44,addition,addition,addi,tion,addition,\baddition\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_45,raise,raise,ra,ise,raise,\braise\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_46,pressure,pressure,pres,sure,pressure,\bpressure\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_47,anxiety,anxiety,anx,iety,anxiety,\banxiety\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_48,mental,mental,men,tal,mental,\bmental\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen41,noise_49,interferes,interfere,inte,rfere,interfere,\binterferes\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen41,noise_50,sleep,sleep,sl,eep,sleep,\bsleep\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_01,very,very,ve,ry,very,\bvery\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_02,because,because,bec,ause,because,\bbecause\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_03,make,make,ma,ke,make,\bmake\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_04,which,which,wh,ich,which,\bwhich\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_05,need,need,ne,ed,need,\bneed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_06,breath,breathe,bre,athe,breathe,\bbreath\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen42,algae_07,seaweed,seaweed,sea,weed,seaweed,\bseaweed\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_08,like,like,li,ke,like,\blike\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_09,however,however,how,ever,however,\bhowever\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_10,actually,actually,actu,ally,actually,\bactually\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_11,nor,nor,n,or,nor,\bnor\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_12,instead,instead,ins,tead,instead,\binstead\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_13,believe,belong,bel,ong,belong,\bbelieve\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen42,algae_14,great,group,gr,oup,group,\bgreat\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen42,algae_15,called,called,cal,led,called,\bcalled\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_16,there,there,th,ere,there,\bthere\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_17,many,many,ma,ny,many,\bmany\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_18,species,species,spe,cies,species,\bspecies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_19,types,types,ty,pes,types,\btypes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_20,more,most,mo,st,most,\bmore\b,FALSE,TRUE,NA,NA,NA,FALSE
210510_do,english,doen42,algae_21,bodies,bodies,bod,ies,bodies,\bbodies\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_22,water,water,wa,ter,water,\bwater\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_23,oceans,oceans,oce,ans,oceans,\boceans\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_24,lakes,lakes,la,kes,lakes,\blakes\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,algae_25,ponds,ponds,po,nds,ponds,\bponds\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,noise_26,generated,generated,gene,rated,generated,\bgenerated\b,TRUE,NA,NA,NA,NA,TRUE
210510_do,english,doen42,noise_27,industries,industrial,indus,trial,industrial,\bindustries\b,FALSE,TRUE,NA,NA,NA,FALSE
